country,year,disorder,value
Iceland,2002,Schizophrenia,0.2562463492
Iceland,2003,Schizophrenia,0.2564594643
Iceland,2004,Schizophrenia,0.2566891051
Iceland,2005,Schizophrenia,0.2568624666
Iceland,2006,Schizophrenia,0.2569714378
Iceland,2007,Schizophrenia,0.2570453971
Iceland,2008,Schizophrenia,0.2570437036
Iceland,2009,Schizophrenia,0.2569471447
Iceland,2010,Schizophrenia,0.2568473343
Ireland,2000,Schizophrenia,0.3143647136
Ireland,2001,Schizophrenia,0.31494456
Ireland,2002,Schizophrenia,0.3157756386
Ireland,2003,Schizophrenia,0.3167587336
Ireland,2004,Schizophrenia,0.3177866534
Ireland,2005,Schizophrenia,0.3187332869
Ireland,2006,Schizophrenia,0.3199368985
Ireland,2007,Schizophrenia,0.3215696886
Ireland,2008,Schizophrenia,0.3232746653
Ireland,2009,Schizophrenia,0.3246990539
Ireland,2010,Schizophrenia,0.325505288
Italy,2000,Schizophrenia,0.2363588112
Italy,2001,Schizophrenia,0.2364133779
Italy,2002,Schizophrenia,0.236456333
Italy,2003,Schizophrenia,0.2364895275
Italy,2004,Schizophrenia,0.2365118052
Italy,2005,Schizophrenia,0.2365270652
Italy,2006,Schizophrenia,0.2365926689
Italy,2007,Schizophrenia,0.2367349198
Italy,2008,Schizophrenia,0.2368873237
Italy,2009,Schizophrenia,0.2370033173
Italy,2010,Schizophrenia,0.2370258112
Latvia,2000,Schizophrenia,0.1918974948
Latvia,2001,Schizophrenia,0.1921509705
Latvia,2002,Schizophrenia,0.1926716793
Latvia,2003,Schizophrenia,0.1933303439
Latvia,2004,Schizophrenia,0.1940048983
Latvia,2005,Schizophrenia,0.1945549252
Latvia,2006,Schizophrenia,0.1950820157
Latvia,2007,Schizophrenia,0.1957126192
Latvia,2008,Schizophrenia,0.196366456
Latvia,2009,Schizophrenia,0.1969507433
Latvia,2010,Schizophrenia,0.1973855472
Lithuania,2000,Schizophrenia,0.1920726135
Lithuania,2001,Schizophrenia,0.1922629671
Lithuania,2002,Schizophrenia,0.1926558657
Lithuania,2003,Schizophrenia,0.1931627351
Lithuania,2004,Schizophrenia,0.1936995446
Lithuania,2005,Schizophrenia,0.1941764338
Lithuania,2006,Schizophrenia,0.1946768786
Lithuania,2007,Schizophrenia,0.195299833
Lithuania,2008,Schizophrenia,0.1959635014
Lithuania,2009,Schizophrenia,0.1965976997
Lithuania,2010,Schizophrenia,0.1971105424
Luxembourg,2000,Schizophrenia,0.261264615
Luxembourg,2001,Schizophrenia,0.2614547337
Luxembourg,2002,Schizophrenia,0.2617987866
Luxembourg,2003,Schizophrenia,0.262191611
Luxembourg,2004,Schizophrenia,0.2625496949
Luxembourg,2005,Schizophrenia,0.2627602097
Luxembourg,2006,Schizophrenia,0.2628459749
Luxembourg,2007,Schizophrenia,0.2628846211
Luxembourg,2008,Schizophrenia,0.2629182395
Luxembourg,2009,Schizophrenia,0.2629413329
Luxembourg,2010,Schizophrenia,0.262974313
Malta,2000,Schizophrenia,0.2551410602
Malta,2001,Schizophrenia,0.2552860461
Malta,2002,Schizophrenia,0.2555030258
Malta,2003,Schizophrenia,0.255728077
Malta,2004,Schizophrenia,0.2559169569
Malta,2005,Schizophrenia,0.2560272567
Malta,2006,Schizophrenia,0.2560633955
Malta,2007,Schizophrenia,0.2560914047
Malta,2008,Schizophrenia,0.2561274667
Malta,2009,Schizophrenia,0.2561668092
Malta,2010,Schizophrenia,0.2562195061
Moldova,2000,Schizophrenia,0.1791010842
Moldova,2001,Schizophrenia,0.1790452359
Moldova,2002,Schizophrenia,0.179053734
Moldova,2003,Schizophrenia,0.1791195676
Moldova,2004,Schizophrenia,0.1792270328
Moldova,2005,Schizophrenia,0.1793635057
Moldova,2006,Schizophrenia,0.1796349062
Moldova,2007,Schizophrenia,0.180091417
Moldova,2008,Schizophrenia,0.1806348585
Moldova,2009,Schizophrenia,0.1811598812
Moldova,2010,Schizophrenia,0.1815540913
Montenegro,2000,Schizophrenia,0.1983190343
Montenegro,2001,Schizophrenia,0.1985038981
Montenegro,2002,Schizophrenia,0.198867564
Montenegro,2003,Schizophrenia,0.1993115545
Montenegro,2004,Schizophrenia,0.1997323498
Montenegro,2005,Schizophrenia,0.200038554
Montenegro,2006,Schizophrenia,0.2003001265
Montenegro,2007,Schizophrenia,0.2006284978
Montenegro,2008,Schizophrenia,0.2009726574
Montenegro,2009,Schizophrenia,0.2012881272
Montenegro,2010,Schizophrenia,0.2015277895
Netherlands,2000,Schizophrenia,0.3738385393
Netherlands,2001,Schizophrenia,0.3740193127
Netherlands,2002,Schizophrenia,0.3743242224
Netherlands,2003,Schizophrenia,0.3746651177
Netherlands,2004,Schizophrenia,0.374961072
Netherlands,2005,Schizophrenia,0.3750923343
Netherlands,2006,Schizophrenia,0.3751095589
Netherlands,2007,Schizophrenia,0.375087485
Netherlands,2008,Schizophrenia,0.374990516
Netherlands,2009,Schizophrenia,0.3748016541
Netherlands,2010,Schizophrenia,0.3745137806
Norway,2000,Schizophrenia,0.2116373587
Norway,2001,Schizophrenia,0.2117087394
Norway,2002,Schizophrenia,0.2118161741
Norway,2003,Schizophrenia,0.2119389256
Norway,2004,Schizophrenia,0.2120429639
Norway,2005,Schizophrenia,0.2120964697
Norway,2006,Schizophrenia,0.2120246902
Norway,2007,Schizophrenia,0.2118191879
Norway,2008,Schizophrenia,0.2115698286
Norway,2009,Schizophrenia,0.2113578238
Norway,2010,Schizophrenia,0.2112802515
Poland,2000,Schizophrenia,0.2001808848
Poland,2001,Schizophrenia,0.2004941799
Poland,2002,Schizophrenia,0.2009093235
Poland,2003,Schizophrenia,0.2013625152
Poland,2004,Schizophrenia,0.20179237
Poland,2005,Schizophrenia,0.2021407537
Poland,2006,Schizophrenia,0.2025370903
Poland,2007,Schizophrenia,0.2030859541
Poland,2008,Schizophrenia,0.2036922592
Poland,2009,Schizophrenia,0.2042602636
Poland,2010,Schizophrenia,0.2046882922
Portugal,2000,Schizophrenia,0.2483687664
Portugal,2001,Schizophrenia,0.2484860435
Portugal,2002,Schizophrenia,0.2486220449
Portugal,2003,Schizophrenia,0.248758762
Portugal,2004,Schizophrenia,0.2488618743
Portugal,2005,Schizophrenia,0.2489158948
Portugal,2006,Schizophrenia,0.2489181425
Portugal,2007,Schizophrenia,0.2488744689
Portugal,2008,Schizophrenia,0.2488209225
Portugal,2009,Schizophrenia,0.2487549349
Portugal,2010,Schizophrenia,0.2487220893
Romania,2000,Schizophrenia,0.1941413686
Romania,2001,Schizophrenia,0.1943430725
Romania,2002,Schizophrenia,0.1946764563
Romania,2003,Schizophrenia,0.1950840299
Romania,2004,Schizophrenia,0.1954974539
Romania,2005,Schizophrenia,0.1958555593
Romania,2006,Schizophrenia,0.1962539087
Romania,2007,Schizophrenia,0.1967816814
Romania,2008,Schizophrenia,0.1973561828
Romania,2009,Schizophrenia,0.1979007903
Romania,2010,Schizophrenia,0.1983371844
Russia,2000,Schizophrenia,0.187355022
Russia,2001,Schizophrenia,0.1874604319
Russia,2002,Schizophrenia,0.1877016134
Russia,2003,Schizophrenia,0.1880456722
Russia,2004,Schizophrenia,0.1884596864
Russia,2005,Schizophrenia,0.1889155644
Russia,2006,Schizophrenia,0.1898502228
Russia,2007,Schizophrenia,0.1914389491
Russia,2008,Schizophrenia,0.1932500002
Russia,2009,Schizophrenia,0.194851858
Russia,2010,Schizophrenia,0.1958155593
Serbia,2000,Schizophrenia,0.1948732036
Serbia,2001,Schizophrenia,0.1949917917
Serbia,2002,Schizophrenia,0.1952062942
Serbia,2003,Schizophrenia,0.1954767574
Serbia,2004,Schizophrenia,0.1957629429
Serbia,2005,Schizophrenia,0.1960259754
Serbia,2006,Schizophrenia,0.1963526656
Serbia,2007,Schizophrenia,0.1968112073
Serbia,2008,Schizophrenia,0.1973098523
Serbia,2009,Schizophrenia,0.197763151
Serbia,2010,Schizophrenia,0.1980844877
Slovakia,2000,Schizophrenia,0.2024931081
Slovakia,2001,Schizophrenia,0.2026843953
Slovakia,2002,Schizophrenia,0.2029450103
Slovakia,2003,Schizophrenia,0.2032447531
Slovakia,2004,Schizophrenia,0.2035617499
Slovakia,2005,Schizophrenia,0.2038668198
Slovakia,2006,Schizophrenia,0.2042796088
Slovakia,2007,Schizophrenia,0.2048736773
Slovakia,2008,Schizophrenia,0.2055294916
Slovakia,2009,Schizophrenia,0.2061225873
Slovakia,2010,Schizophrenia,0.2065376074
Slovenia,2000,Schizophrenia,0.2083684932
Slovenia,2001,Schizophrenia,0.2085912278
Slovenia,2002,Schizophrenia,0.2089196151
Slovenia,2003,Schizophrenia,0.2092872117
Slovenia,2004,Schizophrenia,0.209629834
Slovenia,2005,Schizophrenia,0.2098942551
Slovenia,2006,Schizophrenia,0.2101648801
Slovenia,2007,Schizophrenia,0.2105206437
Slovenia,2008,Schizophrenia,0.2108945774
Slovenia,2009,Schizophrenia,0.2112137936
Slovenia,2010,Schizophrenia,0.2114079989
Spain,2000,Schizophrenia,0.2805965076
Spain,2001,Schizophrenia,0.2805766198
Spain,2002,Schizophrenia,0.2805453615
Spain,2003,Schizophrenia,0.2805149573
Spain,2004,Schizophrenia,0.2804806301
Spain,2005,Schizophrenia,0.2804518537
Spain,2006,Schizophrenia,0.2803879689
Spain,2007,Schizophrenia,0.2802717331
Spain,2008,Schizophrenia,0.2801443244
Spain,2009,Schizophrenia,0.2800466297
Spain,2010,Schizophrenia,0.2800100108
Sweden,2000,Schizophrenia,0.2810537412
Sweden,2001,Schizophrenia,0.2809027134
Sweden,2002,Schizophrenia,0.2807623859
Sweden,2003,Schizophrenia,0.2806268475
Sweden,2004,Schizophrenia,0.280502688
Sweden,2005,Schizophrenia,0.2803926031
Sweden,2006,Schizophrenia,0.2802011459
Sweden,2007,Schizophrenia,0.2798677064
Sweden,2008,Schizophrenia,0.2794607475
Sweden,2009,Schizophrenia,0.2790355593
Sweden,2010,Schizophrenia,0.2786474416
Switzerland,2000,Schizophrenia,0.2596714472
Switzerland,2001,Schizophrenia,0.2597308708
Switzerland,2002,Schizophrenia,0.2600335848
Switzerland,2003,Schizophrenia,0.2604270597
Switzerland,2004,Schizophrenia,0.2607813701
Switzerland,2005,Schizophrenia,0.2609550761
Switzerland,2006,Schizophrenia,0.2609822941
Switzerland,2007,Schizophrenia,0.2610115487
Switzerland,2008,Schizophrenia,0.2610484709
Switzerland,2009,Schizophrenia,0.261082919
Switzerland,2010,Schizophrenia,0.2611307002
Ukraine,2000,Schizophrenia,0.1860885386
Ukraine,2001,Schizophrenia,0.1861181916
Ukraine,2002,Schizophrenia,0.1862895694
Ukraine,2003,Schizophrenia,0.1865456119
Ukraine,2004,Schizophrenia,0.1868372133
Ukraine,2005,Schizophrenia,0.1871111992
Ukraine,2006,Schizophrenia,0.1875512211
Ukraine,2007,Schizophrenia,0.1882447371
Ukraine,2008,Schizophrenia,0.1890178502
Ukraine,2009,Schizophrenia,0.1896937421
Ukraine,2010,Schizophrenia,0.1900932013
United Kingdom,2000,Schizophrenia,0.2508766983
United Kingdom,2001,Schizophrenia,0.2510842471
United Kingdom,2002,Schizophrenia,0.2514658539
United Kingdom,2003,Schizophrenia,0.2519125063
United Kingdom,2004,Schizophrenia,0.2523089617
United Kingdom,2005,Schizophrenia,0.2525260155
United Kingdom,2006,Schizophrenia,0.2524984376
United Kingdom,2007,Schizophrenia,0.2523626587
United Kingdom,2008,Schizophrenia,0.2522301065
United Kingdom,2009,Schizophrenia,0.2522116136
United Kingdom,2010,Schizophrenia,0.2524168731
Albania,2000,Bipolar disorder,0.6984372193
Albania,2001,Bipolar disorder,0.6989115454
Albania,2002,Bipolar disorder,0.699500623
Albania,2003,Bipolar disorder,0.7001137547
Albania,2004,Bipolar disorder,0.7006828228
Albania,2005,Bipolar disorder,0.7011359764
Albania,2006,Bipolar disorder,0.7015331021
Albania,2007,Bipolar disorder,0.7019832196
Albania,2008,Bipolar disorder,0.7023997382
Albania,2009,Bipolar disorder,0.7027832556
Albania,2010,Bipolar disorder,0.7030636171
Andorra,2000,Bipolar disorder,0.9688428441
Andorra,2001,Bipolar disorder,0.9686320568
Andorra,2002,Bipolar disorder,0.966866419
Andorra,2003,Bipolar disorder,0.9640677348
Andorra,2004,Bipolar disorder,0.9614612297
Andorra,2005,Bipolar disorder,0.9606831774
Andorra,2006,Bipolar disorder,0.9605061945
Andorra,2007,Bipolar disorder,0.960579779
Andorra,2008,Bipolar disorder,0.9609071301
Andorra,2009,Bipolar disorder,0.9613734518
Andorra,2010,Bipolar disorder,0.9617264534
Austria,2000,Bipolar disorder,0.9475243378
Austria,2001,Bipolar disorder,0.9468546959
Austria,2002,Bipolar disorder,0.9450717975
Austria,2003,Bipolar disorder,0.9429332989
Austria,2004,Bipolar disorder,0.9410620622
Austria,2005,Bipolar disorder,0.9402362528
Austria,2006,Bipolar disorder,0.9401373296
Austria,2007,Bipolar disorder,0.9400898973
Austria,2008,Bipolar disorder,0.9400001233
Austria,2009,Bipolar disorder,0.9399386579
Austria,2010,Bipolar disorder,0.9399114722
Belarus,2000,Bipolar disorder,0.6935494119
Belarus,2001,Bipolar disorder,0.6938270563
Belarus,2002,Bipolar disorder,0.6942506002
Belarus,2003,Bipolar disorder,0.694763981
Belarus,2004,Bipolar disorder,0.6953145511
Belarus,2005,Bipolar disorder,0.6957759585
Belarus,2006,Bipolar disorder,0.6962060584
Belarus,2007,Bipolar disorder,0.6967301134
Belarus,2008,Bipolar disorder,0.6972751431
Belarus,2009,Bipolar disorder,0.6977688564
Belarus,2010,Bipolar disorder,0.6981583666
Belgium,2000,Bipolar disorder,0.9609237354
Belgium,2001,Bipolar disorder,0.9603934747
Belgium,2002,Bipolar disorder,0.9586760235
Belgium,2003,Bipolar disorder,0.9565050025
Belgium,2004,Bipolar disorder,0.9546421701
Belgium,2005,Bipolar disorder,0.9538150466
Belgium,2006,Bipolar disorder,0.9529036837
Belgium,2007,Bipolar disorder,0.9508007256
Belgium,2008,Bipolar disorder,0.9483430051
Belgium,2009,Bipolar disorder,0.9463018273
Belgium,2010,Bipolar disorder,0.9454252281
Bosnia and Herzegovina,2000,Bipolar disorder,0.7121812449
Bosnia and Herzegovina,2001,Bipolar disorder,0.7128359394
Bosnia and Herzegovina,2002,Bipolar disorder,0.7135282571
Bosnia and Herzegovina,2003,Bipolar disorder,0.7141971722
Bosnia and Herzegovina,2004,Bipolar disorder,0.714780484
Bosnia and Herzegovina,2005,Bipolar disorder,0.7152523338
Bosnia and Herzegovina,2006,Bipolar disorder,0.7155591277
Bosnia and Herzegovina,2007,Bipolar disorder,0.7157775407
Bosnia and Herzegovina,2008,Bipolar disorder,0.7159732151
Bosnia and Herzegovina,2009,Bipolar disorder,0.7161583509
Bosnia and Herzegovina,2010,Bipolar disorder,0.7163636132
Bulgaria,2000,Bipolar disorder,0.6268056119
Bulgaria,2001,Bipolar disorder,0.6269976804
Bulgaria,2002,Bipolar disorder,0.6272793037
Bulgaria,2003,Bipolar disorder,0.6276233312
Bulgaria,2004,Bipolar disorder,0.6279584502
Bulgaria,2005,Bipolar disorder,0.6282635203
Bulgaria,2006,Bipolar disorder,0.6285305645
Bulgaria,2007,Bipolar disorder,0.6288164156
Bulgaria,2008,Bipolar disorder,0.6290569445
Bulgaria,2009,Bipolar disorder,0.6292624721
Bulgaria,2010,Bipolar disorder,0.6293887541
Croatia,2000,Bipolar disorder,0.7171984025
Croatia,2001,Bipolar disorder,0.7175189486
Croatia,2002,Bipolar disorder,0.7179455717
Croatia,2003,Bipolar disorder,0.718415232
Croatia,2004,Bipolar disorder,0.7188478746
Croatia,2005,Bipolar disorder,0.719178752
Croatia,2006,Bipolar disorder,0.7194131311
Croatia,2007,Bipolar disorder,0.7196287022
Croatia,2008,Bipolar disorder,0.7198515163
Croatia,2009,Bipolar disorder,0.7200251976
Croatia,2010,Bipolar disorder,0.7201884079
Cyprus,2000,Bipolar disorder,0.9395786419
Cyprus,2001,Bipolar disorder,0.9393806494
Cyprus,2002,Bipolar disorder,0.9383936368
Cyprus,2003,Bipolar disorder,0.9371874311
Cyprus,2004,Bipolar disorder,0.9362516404
Cyprus,2005,Bipolar disorder,0.9360576384
Cyprus,2006,Bipolar disorder,0.9364379718
Cyprus,2007,Bipolar disorder,0.9367940565
Cyprus,2008,Bipolar disorder,0.9370840436
Cyprus,2009,Bipolar disorder,0.9372700267
Cyprus,2010,Bipolar disorder,0.9373727247
Czech Republic,2000,Bipolar disorder,0.7185388233
Czech Republic,2001,Bipolar disorder,0.7187312371
Czech Republic,2002,Bipolar disorder,0.7189270009
Czech Republic,2003,Bipolar disorder,0.7191577413
Czech Republic,2004,Bipolar disorder,0.719380703
Czech Republic,2005,Bipolar disorder,0.7195562898
Czech Republic,2006,Bipolar disorder,0.7196715626
Czech Republic,2007,Bipolar disorder,0.7197839245
Czech Republic,2008,Bipolar disorder,0.7199297496
Czech Republic,2009,Bipolar disorder,0.7200352147
Czech Republic,2010,Bipolar disorder,0.7201663807
Denmark,2000,Bipolar disorder,1.013449507
Denmark,2001,Bipolar disorder,1.012580611
Denmark,2002,Bipolar disorder,1.010410247
Denmark,2003,Bipolar disorder,1.007776702
Denmark,2004,Bipolar disorder,1.005594864
Denmark,2005,Bipolar disorder,1.004745641
Denmark,2006,Bipolar disorder,1.004874848
Denmark,2007,Bipolar disorder,1.004997915
Denmark,2008,Bipolar disorder,1.005122436
Denmark,2009,Bipolar disorder,1.005264383
Denmark,2010,Bipolar disorder,1.005370226
Estonia,2000,Bipolar disorder,0.7036772335
Estonia,2001,Bipolar disorder,0.704068732
Estonia,2002,Bipolar disorder,0.7047012383
Estonia,2003,Bipolar disorder,0.7054430561
Estonia,2004,Bipolar disorder,0.7061325361
Estonia,2005,Bipolar disorder,0.7066200021
Estonia,2006,Bipolar disorder,0.7069832916
Estonia,2007,Bipolar disorder,0.707325724
Estonia,2008,Bipolar disorder,0.7076817019
Estonia,2009,Bipolar disorder,0.7079365786
Estonia,2010,Bipolar disorder,0.7080885606
Finland,2000,Bipolar disorder,1.013630529
Finland,2001,Bipolar disorder,1.012691567
Finland,2002,Bipolar disorder,1.010357941
Finland,2003,Bipolar disorder,1.007589189
Finland,2004,Bipolar disorder,1.005213092
Finland,2005,Bipolar disorder,1.004207768
Finland,2006,Bipolar disorder,1.004172514
Finland,2007,Bipolar disorder,1.004130395
Finland,2008,Bipolar disorder,1.004065518
Finland,2009,Bipolar disorder,1.004037946
Finland,2010,Bipolar disorder,1.004031112
France,2000,Bipolar disorder,0.9730109111
France,2001,Bipolar disorder,0.9726274288
France,2002,Bipolar disorder,0.9712612004
France,2003,Bipolar disorder,0.9695126046
France,2004,Bipolar disorder,0.9680336344
France,2005,Bipolar disorder,0.9673985668
France,2006,Bipolar disorder,0.9669555234
France,2007,Bipolar disorder,0.9659694725
France,2008,Bipolar disorder,0.9647805479
France,2009,Bipolar disorder,0.9636533695
France,2010,Bipolar disorder,0.9628853479
Germany,2000,Bipolar disorder,0.7714641462
Germany,2001,Bipolar disorder,0.7719995286
Germany,2002,Bipolar disorder,0.7728803473
Germany,2003,Bipolar disorder,0.773913984
Germany,2004,Bipolar disorder,0.7748300341
Germany,2005,Bipolar disorder,0.7754541049
Germany,2006,Bipolar disorder,0.7762731571
Germany,2007,Bipolar disorder,0.777668444
Germany,2008,Bipolar disorder,0.7793039921
Germany,2009,Bipolar disorder,0.7806808642
Germany,2010,Bipolar disorder,0.7814128612
Greece,2000,Bipolar disorder,0.9451153137
Greece,2001,Bipolar disorder,0.9448482297
Greece,2002,Bipolar disorder,0.9440342834
Greece,2003,Bipolar disorder,0.9431270615
Greece,2004,Bipolar disorder,0.9425186032
Greece,2005,Bipolar disorder,0.942698906
Greece,2006,Bipolar disorder,0.9435613698
Greece,2007,Bipolar disorder,0.9446291317
Greece,2008,Bipolar disorder,0.9457054006
Greece,2009,Bipolar disorder,0.9465540714
Greece,2010,Bipolar disorder,0.9469521049
Hungary,2000,Bipolar disorder,0.6985182459
Hungary,2001,Bipolar disorder,0.6988064049
Hungary,2002,Bipolar disorder,0.6991501968
Hungary,2003,Bipolar disorder,0.6995272896
Hungary,2004,Bipolar disorder,0.699865733
Hungary,2005,Bipolar disorder,0.7001344437
Hungary,2006,Bipolar disorder,0.700463901
Hungary,2007,Bipolar disorder,0.7009560048
Hungary,2008,Bipolar disorder,0.7014962639
Hungary,2009,Bipolar disorder,0.7019531249
Hungary,2010,Bipolar disorder,0.7021971348
Iceland,2000,Bipolar disorder,0.9223504966
Iceland,2001,Bipolar disorder,0.9269018962
Iceland,2002,Bipolar disorder,0.9375685719
Iceland,2003,Bipolar disorder,0.9502865892
Iceland,2004,Bipolar disorder,0.9608818586
Iceland,2005,Bipolar disorder,0.9649696967
Iceland,2006,Bipolar disorder,0.9644412114
Iceland,2007,Bipolar disorder,0.9638500305
Iceland,2008,Bipolar disorder,0.963703055
Iceland,2009,Bipolar disorder,0.9641455282
Iceland,2010,Bipolar disorder,0.9649013126
Ireland,2000,Bipolar disorder,0.8008552831
Ireland,2001,Bipolar disorder,0.8010384758
Ireland,2002,Bipolar disorder,0.8013102152
Ireland,2003,Bipolar disorder,0.8015562934
Ireland,2004,Bipolar disorder,0.8017830247
Ireland,2005,Bipolar disorder,0.8018775158
Ireland,2006,Bipolar disorder,0.8019395236
Ireland,2007,Bipolar disorder,0.8020755824
Ireland,2008,Bipolar disorder,0.8022700788
Ireland,2009,Bipolar disorder,0.8025147415
Ireland,2010,Bipolar disorder,0.8028373583
Italy,2000,Bipolar disorder,0.951085967
Italy,2001,Bipolar disorder,0.9505683761
Italy,2002,Bipolar disorder,0.9490069472
Italy,2003,Bipolar disorder,0.9470523459
Italy,2004,Bipolar disorder,0.9453478713
Italy,2005,Bipolar disorder,0.9445783541
Italy,2006,Bipolar disorder,0.9446927646
Italy,2007,Bipolar disorder,0.9450945718
Italy,2008,Bipolar disorder,0.9455964181
Italy,2009,Bipolar disorder,0.9460459443
Italy,2010,Bipolar disorder,0.9462694648
Latvia,2000,Bipolar disorder,0.6922619135
Latvia,2001,Bipolar disorder,0.692523363
Latvia,2002,Bipolar disorder,0.692889739
Latvia,2003,Bipolar disorder,0.6932861942
Latvia,2004,Bipolar disorder,0.6936845434
Latvia,2005,Bipolar disorder,0.6940216177
Latvia,2006,Bipolar disorder,0.6943465144
Latvia,2007,Bipolar disorder,0.694700883
Latvia,2008,Bipolar disorder,0.6950493163
Latvia,2009,Bipolar disorder,0.6953398861
Latvia,2010,Bipolar disorder,0.695559683
Lithuania,2000,Bipolar disorder,0.6939583306
Lithuania,2001,Bipolar disorder,0.6939870984
Lithuania,2002,Bipolar disorder,0.6939496449
Lithuania,2003,Bipolar disorder,0.6939062112
Lithuania,2004,Bipolar disorder,0.6939336202
Lithuania,2005,Bipolar disorder,0.6940890772
Lithuania,2006,Bipolar disorder,0.6943518382
Lithuania,2007,Bipolar disorder,0.6946796646
Lithuania,2008,Bipolar disorder,0.6950287908
Lithuania,2009,Bipolar disorder,0.6954001587
Lithuania,2010,Bipolar disorder,0.6957306881
Luxembourg,2000,Bipolar disorder,0.9413624604
Luxembourg,2001,Bipolar disorder,0.9407834102
Luxembourg,2002,Bipolar disorder,0.9391647335
Luxembourg,2003,Bipolar disorder,0.9371429244
Luxembourg,2004,Bipolar disorder,0.9353895694
Luxembourg,2005,Bipolar disorder,0.9345715768
Luxembourg,2006,Bipolar disorder,0.9346450061
Luxembourg,2007,Bipolar disorder,0.9346797223
Luxembourg,2008,Bipolar disorder,0.9346781415
Luxembourg,2009,Bipolar disorder,0.9345807967
Luxembourg,2010,Bipolar disorder,0.9344692565
Malta,2000,Bipolar disorder,0.9688682611
Malta,2001,Bipolar disorder,0.9681646949
Malta,2002,Bipolar disorder,0.9665123375
Malta,2003,Bipolar disorder,0.9645327472
Malta,2004,Bipolar disorder,0.9628486953
Malta,2005,Bipolar disorder,0.9620743431
Malta,2006,Bipolar disorder,0.9620077266
Malta,2007,Bipolar disorder,0.9619440844
Malta,2008,Bipolar disorder,0.9619010834
Malta,2009,Bipolar disorder,0.9619063686
Malta,2010,Bipolar disorder,0.9618723882
Moldova,2000,Bipolar disorder,0.6745344102
Moldova,2001,Bipolar disorder,0.6746335834
Moldova,2002,Bipolar disorder,0.6748331607
Moldova,2003,Bipolar disorder,0.6751208588
Moldova,2004,Bipolar disorder,0.6754491127
Moldova,2005,Bipolar disorder,0.6757880029
Moldova,2006,Bipolar disorder,0.676181798
Moldova,2007,Bipolar disorder,0.6766669235
Moldova,2008,Bipolar disorder,0.677209724
Moldova,2009,Bipolar disorder,0.6777501564
Moldova,2010,Bipolar disorder,0.6782069788
Montenegro,2000,Bipolar disorder,0.7084666286
Montenegro,2001,Bipolar disorder,0.7086580452
Montenegro,2002,Bipolar disorder,0.7089531581
Montenegro,2003,Bipolar disorder,0.7093016621
Montenegro,2004,Bipolar disorder,0.7096345188
Montenegro,2005,Bipolar disorder,0.7099209521
Montenegro,2006,Bipolar disorder,0.7101900624
Montenegro,2007,Bipolar disorder,0.71049546
Montenegro,2008,Bipolar disorder,0.7107999055
Montenegro,2009,Bipolar disorder,0.7110869303
Montenegro,2010,Bipolar disorder,0.7113180502
Netherlands,2000,Bipolar disorder,0.9458302443
Netherlands,2001,Bipolar disorder,0.9460705138
Netherlands,2002,Bipolar disorder,0.9463504825
Netherlands,2003,Bipolar disorder,0.9466264256
Netherlands,2004,Bipolar disorder,0.9469078297
Netherlands,2005,Bipolar disorder,0.9470816518
Netherlands,2006,Bipolar disorder,0.9471973948
Netherlands,2007,Bipolar disorder,0.9472871735
Netherlands,2008,Bipolar disorder,0.9473081538
Netherlands,2009,Bipolar disorder,0.9473184554
Netherlands,2010,Bipolar disorder,0.9473700776
Norway,2000,Bipolar disorder,0.9009478737
Norway,2001,Bipolar disorder,0.8967076218
Norway,2002,Bipolar disorder,0.8866513856
Norway,2003,Bipolar disorder,0.874655788
Norway,2004,Bipolar disorder,0.8645807624
Norway,2005,Bipolar disorder,0.8602808396
Norway,2006,Bipolar disorder,0.8598656814
Norway,2007,Bipolar disorder,0.859067327
Norway,2008,Bipolar disorder,0.8581234909
Norway,2009,Bipolar disorder,0.8572804755
Norway,2010,Bipolar disorder,0.856832745
Poland,2000,Bipolar disorder,0.7037813544
Poland,2001,Bipolar disorder,0.7041192625
Poland,2002,Bipolar disorder,0.7045846054
Poland,2003,Bipolar disorder,0.7050948088
Poland,2004,Bipolar disorder,0.7055783497
Poland,2005,Bipolar disorder,0.7059748417
Poland,2006,Bipolar disorder,0.7064867411
Poland,2007,Bipolar disorder,0.7072482916
Poland,2008,Bipolar disorder,0.7080965662
Poland,2009,Bipolar disorder,0.7088630539
Poland,2010,Bipolar disorder,0.709367991
Portugal,2000,Bipolar disorder,0.9268808664
Portugal,2001,Bipolar disorder,0.9262516634
Portugal,2002,Bipolar disorder,0.9246053892
Portugal,2003,Bipolar disorder,0.9226486324
Portugal,2004,Bipolar disorder,0.9210375353
Portugal,2005,Bipolar disorder,0.9205034655
Portugal,2006,Bipolar disorder,0.9209822768
Portugal,2007,Bipolar disorder,0.9217342156
Portugal,2008,Bipolar disorder,0.9225996756
Portugal,2009,Bipolar disorder,0.9232957184
Portugal,2010,Bipolar disorder,0.9237090978
Romania,2000,Bipolar disorder,0.74648306
Romania,2001,Bipolar disorder,0.7467492023
Romania,2002,Bipolar disorder,0.7470620126
Romania,2003,Bipolar disorder,0.7474160302
Romania,2004,Bipolar disorder,0.7477620066
Romania,2005,Bipolar disorder,0.7480698757
Romania,2006,Bipolar disorder,0.748378496
Romania,2007,Bipolar disorder,0.748741416
Romania,2008,Bipolar disorder,0.749117124
Romania,2009,Bipolar disorder,0.7494781484
Romania,2010,Bipolar disorder,0.7497875945
